
0.0015	160.37	0.0005	172.54	0.0001	73.58	0.0003	71.29	0.0001	178.97	0.0007	175.28	
0.0014	218.7	0.0004	228.69	0.0001	91.05	0.0002	95.81	0.0001	289.7	0.0007	235.19	
0.0013	278.07	0.0004	290.89	0.0	192.45	0.0001	162.32	0.0002	324.05	0.0006	292.57	
0.0012	339.2	0.0004	352.38	0.0001	253.0	0.0001	271.04	0.0001	9.03	0.0006	350.45	
0.0012	40.53	0.0004	47.41	0.0001	286.22	0.0002	300.28	0.0001	82.65	0.0005	57.0	
0.0011	102.8	0.0003	110.67	0.0	335.36	0.0001	323.84	0.0001	147.6	0.0005	117.03	
0.001	164.72	0.0003	178.87	0.0	62.82	0.0001	116.01	0.0001	203.26	0.0005	175.28	
0.001	228.93	0.0003	236.22	0.0001	123.66	0.0002	146.62	0.0001	257.25	0.0004	246.64	
0.0009	293.99	0.0003	302.96	0.0001	162.33	0.0001	160.92	0.0001	334.76	0.0004	307.77	
0.0009	357.88	0.0003	12.33	0.0	233.74	0.0	310.12	0.0001	40.63	0.0004	11.41	
0.0008	65.1	0.0002	74.38	0.0	322.74	0.0001	347.85	0.0001	89.37	0.0004	83.74	
0.0007	132.76	0.0002	146.28	0.0	0.66	0.0001	8.67	0.0001	173.08	0.0004	145.37	
0.0007	199.95	0.0002	212.73	0.0	71.39	0.0	113.88	0.0001	240.9	0.0003	217.31	
0.0006	269.76	0.0002	281.84	0.0	160.68	0.0001	189.77	0.0001	294.84	0.0003	284.99	
0.0006	339.9	0.0002	351.96	0.0	208.11	0.0001	229.31	0.0001	20.17	0.0003	353.88	
0.0006	50.58	0.0002	62.06	0.0	279.83	0.0	289.0	0.0001	84.48	0.0003	65.68	
0.0005	121.65	0.0002	134.43	0.0	358.78	0.0001	51.04	0.0001	153.09	0.0003	133.59	
0.0005	194.65	0.0002	200.87	0.0	64.05	0.0001	82.19	0.0001	225.05	0.0003	210.75	
0.0005	267.01	0.0002	280.84	0.0	127.22	0.0	120.86	0.0001	304.16	0.0002	276.36	
0.0005	339.44	0.0002	348.51	0.0	220.12	0.0001	268.65	0.0001	10.11	0.0002	356.05	
0.0005	55.43	0.0001	63.49	0.0	282.6	0.0001	282.91	0.0001	82.29	0.0002	66.85	
0.0004	128.04	0.0001	140.52	0.0	342.24	0.0	75.96	0.0001	171.2	0.0002	141.63	
0.0004	204.62	0.0001	212.87	0.0	90.98	0.0001	110.75	0.0001	223.46	0.0002	221.03	
0.0004	281.07	0.0001	294.79	0.0	133.86	0.0	141.25	0.0001	328.34	0.0002	291.61	
0.0004	357.13	0.0001	5.77	0.0	242.19	0.0	286.67	0.0001	25.15	0.0002	17.32	
0.0003	76.02	0.0001	90.72	0.0	302.64	0.0	329.64	0.0	115.05	0.0002	89.14	
0.0003	154.75	0.0001	167.66	0.0	25.32	0.0	40.02	0.0001	187.49	0.0001	172.29	
10.7994	270.05	6.2453	270.0	0.9992	360.0	0.0229	89.16	0.0396	269.75	0.2397	359.81	
5.395	270.1	3.1192	270.0	0.9967	0.0	0.0463	88.38	0.0794	269.27	0.2405	359.81	
3.5913	270.15	2.0755	270.01	0.9924	0.0	0.0704	87.55	0.1195	268.83	0.2417	359.77	
